1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
22471,Bracers,Armor,Mail,Earthshatter Wristguards,88,60,Epic,https://tbc.wowhead.com/item=22471,Shaman,29.144,0,0,0,74.332,1.116,0,0,40.4,9.16,0,187.9421,11.484,9.54,6.445,11.085,30.9,0,45,5.74,1.71,48.36,17,18,NULL,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,276,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22483,Bracers,Armor,Leather,Bonescythe Bracers,88,60,Epic,https://tbc.wowhead.com/item=22483,Rogue,40.744,30.482,33.52,82.1,2.8,0,75,158.56,0,0,124.18,228.4016,0,0,0.266,0.938,28.8,23.5474,0,0,58.442,0,14,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,126,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25778,Bracers,Armor,Cloth,Manacles of Remembrance,105,0,Uncommon,https://tbc.wowhead.com/item=25778,NA,2.578,0,0,0,61.129,20.123,0,0,21.7,31.26,0,28.5171,22.583,37.904,26.276,34.336,15.05,1.9072,28.42,29.82,12.109,31.42,NULL,10,NULL,NULL,9,NULL,NULL,16,16,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,57,NA,NA,NA,NA,NA,Finding the Survivors/The Ravaged Caravan,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22495,Bracers,Armor,Leather,Dreamwalker Wristguards,88,60,Epic,https://tbc.wowhead.com/item=22495,Druid,19.544,0,0,0,80.283,0.992,0,0,47.3,8.98,0,104.0984,10.416,8.48,6.092,10.27,20.5,0,51.75,5.29,1.52,55.82,14,16,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,126,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22503,Bracers,Armor,Cloth,Frostfire Bindings,88,60,Epic,https://tbc.wowhead.com/item=22503,Mage,16.904,0,0,0,25.72,27.93,0,0,4.5,32.7,0,74.0804,24.129,40.62,29.267,40.007,36.3,3.2184,7.5,31.35,13.953,7.8,14,15,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,66,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22511,Bracers,Armor,Cloth,Plagueheart Bindings,88,60,Epic,https://tbc.wowhead.com/item=22511,Warlock,25.904,0,0,0,25.992,23.868,0,0,4.2,28.32,0,100.4765,21.295,35.25,25.485,35.405,41.5,2.7416,7,27.06,12.002,7.28,23,14,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,66,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22519,Bracers,Armor,Cloth,Bindings of Faith,88,60,Epic,https://tbc.wowhead.com/item=22519,Priest,13.904,0,0,0,96.009,2.8,0,0,49.6,11.48,0,65.2817,13.391,7.95,4.424,7.892,14.7,0,47.5,4.35,2.292,47.8,11,15,NULL,NULL,17,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,66,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22936,Bracers,Armor,Plate,Wristguards of Vengeance,83,60,Epic,https://tbc.wowhead.com/item=22936,NA,50.366,36.88,37.32,51.04,2,0,21.7,23.1,0,0,87.564,342.8853,0,0,0.19,0.67,34.926,26.126,0,0,73.646,0,10,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,465,NA,NA,NA,NA,Naxxramas,Anub'Rekhan,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23021,Bracers,Armor,Cloth,The Soul Harvester's Bindings,83,60,Epic,https://tbc.wowhead.com/item=23021,NA,16.842,0,0,0,33.104,24.195,0,0,3.3,33.58,0,72.5795,23.697,44.484,31.413,41.661,31.55,2.5032,12.92,35.11,14.065,15.94,14,11,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,63,NA,NA,NA,NA,Naxxramas,Gothik the Harvester,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23506,Bracers,Armor,Plate,Adamantite Plate Bracers,103,66,Rare,https://tbc.wowhead.com/item=23506,NA,68.098,32,31.32,48.6,21.066,12,15.05,11.83,22,12,84.852,387.7882,6.684,14.52,11.472,15.792,55.828,23.6384,22,5,59.4,13,24,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,NA,NA,458,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23515,Bracers,Armor,Plate,Flamebane Bracers,112,69,Rare,https://tbc.wowhead.com/item=23515,NA,48.868,10,10.2,24.4,19.266,12,15.05,11.83,22,12,35,331.0518,6.684,14.52,11.301,15.189,49.15,7.387,22,5,11,13,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,NA,NA,497,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23537,Bracers,Armor,Plate,Black Felsteel Bracers,105,70,Epic,https://tbc.wowhead.com/item=23537,NA,65.484,46.24,47.4,67.32,3,0,34.1,36.3,0,0,111.056,435.2782,0,0,0.285,1.005,46.474,32.4018,0,0,89.958,0,15,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,581,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23538,Bracers,Armor,Plate,Bracers of the Green Fortress,105,70,Epic,https://tbc.wowhead.com/item=23538,NA,69.451,0,0,0,7.8,0,0,0,0,0,0,428.7754,0,0,0.741,2.613,76.95,0,0,0,0,0,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,10,NULL,17,NULL,NULL,NA,NA,NA,581,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23539,Bracers,Armor,Plate,Blessed Bracers,105,70,Epic,https://tbc.wowhead.com/item=23539,NA,37.654,0,0,0,98.144,4.099,0,0,61.2,16.12,0,325.8691,15.342,24.448,15.448,21.18,41.25,0,73.54,18.1,5.542,77.42,12,14,NULL,NULL,NULL,NULL,NULL,NULL,57,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,581,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24023,Bracers,Armor,Leather,Bracers of Finesse,85,60,Rare,https://tbc.wowhead.com/item=24023,NA,36.182,24.912,25.78,67.78,3.2,0,64.9,121.78,0,0,91,192.1433,0,0,0.304,1.072,26.43,19.037,0,0,54.028,0,16,NULL,18,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,99,NA,NA,NA,NA,Hellfire Ramparts,Watchkeeper Gargolmar,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24249,Bracers,Armor,Cloth,Unyielding Bracers,112,69,Rare,https://tbc.wowhead.com/item=24249,NA,53.948,10,10.2,24.4,22.912,12,14.05,16.92,22,12,35,182.3383,6.684,14.52,13.499,17.405,49.25,7.387,22,9.68,14.76,19.85,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,67,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24250,Bracers,Armor,Cloth,Bracers of Havok,112,69,Rare,https://tbc.wowhead.com/item=24250,NA,14.948,10,10.2,24.4,33.448,42.744,14.05,16.92,25.6,46.56,35,67.9552,30.666,57.18,43.67,55.976,36.35,10.963,28,43.16,29.82,26.09,NULL,12,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,67,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24251,Bracers,Armor,Cloth,Blackstrike Bracers,112,69,Rare,https://tbc.wowhead.com/item=24251,NA,15.078,10,10.2,24.4,54.365,16.667,15.05,11.83,24.5,30.5,35,71.9293,17.31,39.116,28.648,35.67,14.15,7.387,39.53,25.93,17.084,39.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,5,NA,NULL,NULL,NULL,NULL,NULL,Blue,NA,NA,67,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24392,Bracers,Armor,Cloth,Arcing Bracers,88,61,Rare,https://tbc.wowhead.com/item=24392,NA,17.332,0,0,0,44.09,20.03,0,0,7.5,27.1,0,70.5094,21.646,29.73,21.024,29.436,30.25,2.1456,7.5,22.35,10.287,7.8,15,15,NULL,NULL,10,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,53,NA,NA,NA,NA,Blood Furnace,Broggok,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24451,Bracers,Armor,Mail,Lykul Bloodbands,94,63,Rare,https://tbc.wowhead.com/item=24451,NA,44.632,25.821,26.67,69.78,3.6,0,66.9,123.78,0,0,93,268.5502,0,0,0.342,1.206,35.2,19.6476,0,0,56.028,0,18,NULL,18,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,236,NA,NA,NA,NA,The Underbog,Hungarfen,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25697,Bracers,Armor,Mail,Felstalker Bracers,114,70,Rare,https://tbc.wowhead.com/item=25697,NA,42.388,39.457,40.43,102.18,33.074,12.682,89.95,143.61,25.3,16.18,136,285.6813,13.35,20.35,14.107,19.431,33.73,29.477,27.5,8.19,76.073,18.72,NULL,11,18,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,NA,NA,283,NA,NA,NA,NA,Leatherworking,Crafted,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25956,Bracers,Armor,Plate,Nexus-Bracers of Vigor,97,64,Rare,https://tbc.wowhead.com/item=25956,NA,51.704,31.801,31.7,54.03,2.6,0,26.65,67.73,0,0,97.618,355.7608,0,0,0.247,0.871,37.802,24.5652,0,0,69.398,0,13,NULL,13,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,433,NA,NA,NA,NA,Mana-Tombs,Nexus-Prince Shaffar,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27447,Bracers,Armor,Plate,Bracers of Just Rewards,115,70,Rare,https://tbc.wowhead.com/item=27447,NA,50.885,23,22.08,25.3,36.548,0.93,0,0,6.5,8.02,52.118,353.6971,9.666,7.95,5.583,9.587,41.902,16.9901,10.5,4.87,52.025,13.8,16,15,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,509,NA,NA,NA,NA,Hellfire Ramparts,Watchkeeper Gargolmar,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27452,Bracers,Armor,Cloth,Light Scribe Bands,115,70,Rare,https://tbc.wowhead.com/item=27452,NA,14.992,0,0,0,94.294,3.35,0,0,40.1,13.18,0,69.2152,14.656,7.95,4.443,7.959,15.7,0,36.5,4.35,2.547,36.8,12,15,NULL,NULL,22,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,68,NA,NA,NA,NA,Hellfire Ramparts,Vazruden and Nazan,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27459,Bracers,Armor,Plate,Vambraces of Daring,115,70,Rare,https://tbc.wowhead.com/item=27459,NA,75.768,18,17.28,19.8,5.2,0,0,0,0,0,40.788,379.6931,0,0,0.494,1.742,60.582,13.2966,0,0,39.6,0,26,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,11,23,NULL,NA,NA,NA,509,NA,NA,NA,NA,NA,NA,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27462,Bracers,Armor,Cloth,Crimson Bracers of Gloom,115,70,Rare,https://tbc.wowhead.com/item=27462,NA,21.268,0,0,0,31.104,32.3464,0,0,5.4,43.24,0,86.8126,26.09,54.16,42.996,54.276,36.8,2.6224,9,31.3,23.354,9.36,18,18,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,68,NA,NA,NA,NA,Hellfire Ramparts,Omor the Unscarred,1,NA,NA,21.268,-0.276,0,0,31.104,23.116,0,0,5.4,28.84,0,86.8126,23.162,36.16,25.596,35.796,36.8,2.6224,9,27.22,11.918,9.36
27483,Bracers,Armor,Leather,Moon-Touched Bands,115,70,Rare,https://tbc.wowhead.com/item=27483,NA,22.632,0,0,0,55.764,23.56,0,0,9.6,32.68,0,113.8977,26.853,36.01,25.221,35.501,38.4,2.5032,10,26.8,12.256,10.4,17,20,NULL,NULL,12,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,128,NA,NA,NA,NA,Blood Furnace,The Maker,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27489,Bracers,Armor,Plate,Virtue Bearer's Vambraces,115,70,Rare,https://tbc.wowhead.com/item=27489,NA,22.471,0,0,0,89.55,3.6845,0,0,42.8,18.56,0,254.6527,16.275,22.67,15.497,21.087,27.05,0,55.45,17.12,5.03,63.27,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,35,NULL,15,NULL,NULL,NULL,NULL,NULL,6,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,509,NA,NA,NA,NA,Blood Furnace,Broggok,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27494,Bracers,Armor,Mail,Emerald Eye Bracer,115,70,Rare,https://tbc.wowhead.com/item=27494,NA,28.629,32.867,33.73,68.88,31.371,0.744,66.15,67.45,6.1,7.46,76.81,213.2231,7.992,6.36,4.702,7.424,20.16,21.8412,9.75,4.13,66.497,13.74,NULL,12,NULL,NULL,NULL,46,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,285,NA,NA,NA,NA,Blood Furnace,Keli'dan the Breaker,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
