1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
22422,Waist,Armor,Plate,Dreadnaught Waistguard,88,60,Epic,https://tbc.wowhead.com/item=22422,Warrior,79.401,20,15.6,22,5.2,0,0,0,0,0,45.32,447.216,0,0,0.494,1.742,74.27,14.774,0,0,44,0,26,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,13,18,13,NA,NA,NA,632,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22431,Waist,Armor,Plate,Redemption Girdle,88,60,Epic,https://tbc.wowhead.com/item=22431,Paladin,46.808,0,0,0,101.147,1.798,0,0,51.2,13.92,0,371.9147,18.294,15.37,9.84,16.806,51.6,0,58.25,9.06,2.755,61.42,19,29,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,632,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22442,Waist,Armor,Mail,Cryptstalker Girdle,88,60,Epic,https://tbc.wowhead.com/item=22442,Hunter,70.15,44.147,36.49,113.32,30.557,0.744,99.5,151.46,5.1,6.3,138.34,388.5815,7.704,6.36,4.588,8.218,48.45,41.9404,8.25,3.87,91.962,10.26,22,12,16,NULL,NULL,30,NULL,NULL,NULL,14,NULL,NULL,NULL,10,NULL,NULL,3,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,355,NA,NA,NA,NA,Classic,NA,0,NA,NA,63.35,33.637,30.99,89.12,30.557,0.744,84.5,136.46,5.1,6.3,123.34,358.8295,7.704,6.36,4.588,8.218,47.45,26.8794,8.25,3.87,75.122,10.26
22470,Waist,Armor,Mail,Earthshatter Girdle,88,60,Epic,https://tbc.wowhead.com/item=22470,Shaman,33.62,0,0,0,102.049,1.55,0,0,53,13.56,0,230.3987,16.158,13.25,9.229,15.511,36.45,0,59.75,8.16,2.375,64.5,18,25,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,355,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32867,Waist,Armor,Cloth,Dragonmaw Augur's Cinch,114,0,Uncommon,https://tbc.wowhead.com/item=32867,NA,49.476,16,15.8,38.72,69.024,37.302,30.1,45.68,42.3,43.98,50.24,169.3262,32.778,54.69,41.495,55.475,54.65,15.4256,46.5,38.09,38.947,42.08,22,21,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,Blue,Red,NA,79,NA,NA,NA,NA,NA,A Job Unfinished...,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22482,Waist,Armor,Leather,Bonescythe Waistguard,88,60,Epic,https://tbc.wowhead.com/item=22482,Rogue,59.715,52.128,42.92,101.94,4,0,70.9,148.14,0,0,155.478,308.607,0,0,0.38,1.34,35.952,39.3721,0,0,106.15,0,20,NULL,24,23,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,162,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22494,Waist,Armor,Leather,Dreamwalker Girdle,88,60,Epic,https://tbc.wowhead.com/item=22494,Druid,21.128,0,0,0,122.993,2.856,0,0,63.8,15.48,0,122.1092,17.803,12.19,7.793,13.269,23,0,65.5,7.19,2.848,68.04,14,23,NULL,NULL,13,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,162,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22502,Waist,Armor,Cloth,Frostfire Belt,88,60,Epic,https://tbc.wowhead.com/item=22502,Mage,22.924,0,0,0,54.058,36.5556,0,0,9.3,48.98,0,98.2506,32.804,57.01,43.566,56.706,43.05,3.3376,10.5,36.81,23.121,10.08,19,21,NULL,NULL,10,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,85,NA,NA,NA,NA,Classic,NA,0,NA,NA,22.924,-0.184,0,0,54.058,30.402,0,0,9.3,39.38,0,98.2506,30.852,45.01,31.966,44.386,43.05,3.3376,10.5,34.09,15.497,10.08
22510,Waist,Armor,Cloth,Plagueheart Belt,88,60,Epic,https://tbc.wowhead.com/item=22510,Warlock,26.81,0,0,0,36.432,37.257,0,0,3.6,46.96,0,109.9822,31.544,60.744,43.799,58.107,49.95,4.0528,13.42,48.4,20.192,15,23,12,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,85,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29771,Waist,Armor,Cloth,Kirin'Var Journeyman's Belt,111,0,Uncommon,https://tbc.wowhead.com/item=29771,NA,3.388,0,0,0,46.252,35.312,0,0,8.4,43.16,0,38.5231,31.113,48.41,34.79,46.638,28.55,3.9336,8,37.64,17.444,7.68,NULL,16,NULL,NULL,12,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,77,NA,NA,NA,NA,NA,The Sigil of Krasus,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29772,Waist,Armor,Leather,Kirin'Var Scout's Belt,111,0,Uncommon,https://tbc.wowhead.com/item=29772,NA,59.828,41.7,33.8,94.84,3.8,0,59,122.2,0,0,144.24,283.9987,0,0,0.361,1.273,31.98,44.5012,0,0,93.128,0,19,NULL,20,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,144,NA,NA,NA,NA,NA,The Sigil of Krasus,0,NA,NA,51.668,29.088,27.2,65.8,3.8,0,41,104.2,0,0,126.24,248.2963,0,0,0.361,1.273,30.78,26.428,0,0,72.92,0
29807,Waist,Armor,Plate,Engraved Cattleman's Buckle,111,0,Uncommon,https://tbc.wowhead.com/item=29807,NA,84.578,41.6,33.73,73.1,6,0,38.25,39.75,0,0,107.686,481.4255,0,0,0.57,2.01,59.504,39.5707,0,0,85.375,0,30,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,575,NA,NA,NA,NA,NA,When the Cows Come Home,0,NA,NA,77.778,31.09,28.23,48.9,6,0,23.25,24.75,0,0,92.686,451.6735,0,0,0.57,2.01,58.504,24.5097,0,0,68.535,0
30001,Waist,Armor,Mail,Doc's Belt,108,0,Uncommon,https://tbc.wowhead.com/item=30001,NA,37.632,25.452,19.88,56,34.669,0.992,56,56,6.3,7.82,56,248.289,10.128,8.48,5.522,9.456,31.46,17.0968,10.25,5.03,57.52,12.18,12,16,NULL,NULL,NULL,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,314,NA,NA,NA,NA,NA,That Little Extra Kick,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30254,Waist,Armor,Plate,Zephyrion's Belt,114,0,Uncommon,https://tbc.wowhead.com/item=30254,NA,25.96,0,0,0,49.62,19.744,0,0,9.6,30.52,0,295.177,19.583,29.35,24.006,32.262,44,2.2648,15,24.04,9.956,23.76,NULL,12,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,590,NA,NA,NA,NA,NA,Surveying the Ruins,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30285,Waist,Armor,Leather,B.O.O.M. Operative's Belt,111,0,Uncommon,https://tbc.wowhead.com/item=30285,NA,41.487,35.801,29.09,94.18,2.4,0,91.1,160.62,0,0,115.08,246.1899,0,0,0.228,0.804,32.76,26.8632,0,0,77.812,0,12,NULL,22,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,9,NULL,NULL,NULL,NULL,NA,NA,NA,144,NA,NA,NA,NA,NA,Retrieving the Goods,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30330,Waist,Armor,Plate,Starcaller's Plated Belt,114,0,Uncommon,https://tbc.wowhead.com/item=30330,NA,58.372,0,0,0,30.448,23.992,0,0,4.8,29.08,0,391.888,22.507,36.31,26.18,36.828,79,2.7416,8,27.64,12.192,7.68,30,16,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,12,NULL,NULL,NA,NA,NA,590,NA,NA,NA,NA,NA,Arconus the Insatiable,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30331,Waist,Armor,Cloth,Diviner's Cinch,114,0,Uncommon,https://tbc.wowhead.com/item=30331,NA,24.476,0,0,0,62.593,23.986,0,0,10.5,33.62,0,101.1146,26.906,34.95,24.735,34.815,39.35,2.5032,9,26.22,12.321,8.64,21,18,NULL,NULL,17,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30342,Waist,Armor,Mail,Protectorate Waistband,114,0,Uncommon,https://tbc.wowhead.com/item=30342,NA,41.52,0,0,0,51.153,22.116,0,0,8.9,31.9,0,244.2873,23.613,34.95,26.711,37.597,57.3,2.5032,14.25,27.13,11.454,19.14,27,18,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,330,NA,NA,NA,NA,NA,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30380,Waist,Armor,Plate,Girdle of the Lost Vindicator,114,0,Uncommon,https://tbc.wowhead.com/item=30380,NA,78.352,18,14.04,19.8,7.8,0,0,0,0,0,40.788,463.4341,0,0,0.741,2.613,72.232,13.2966,0,0,39.6,0,39,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,18,NULL,NULL,NA,NA,NA,590,NA,NA,NA,NA,NA,Aldor No More,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30383,Waist,Armor,Cloth,Belt of the Sage,108,0,Uncommon,https://tbc.wowhead.com/item=30383,NA,19.3,0,0,0,32.272,34.76,0,0,4.8,38.44,0,84.4489,22.429,39.93,30.598,40.078,41.25,3.9336,0,33,16.128,0,16,NULL,NULL,NULL,16,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,75,NA,NA,NA,NA,NA,Information Gathering,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30516,Waist,Armor,Cloth,Chief Engineer's Belt,108,0,Uncommon,https://tbc.wowhead.com/item=30516,NA,19.3,0,0,0,38.178,34.782,0,0,6.3,40.58,0,84.4489,27.577,45.76,33.689,45.325,42.35,3.9336,5.5,36.19,16.867,5.28,16,11,NULL,NULL,10,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,75,NA,NA,NA,NA,NA,Elemental Power Extraction,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30923,Waist,Armor,Cloth,Grom'tor's Bloodied Bandage,114,0,Uncommon,https://tbc.wowhead.com/item=30923,NA,18.476,0,0,0,41.323,36.954,0,0,6.9,43.3,0,83.5172,29.55,48.71,35.787,48.099,43.15,4.172,6,38.48,17.941,5.76,15,12,NULL,NULL,11,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,79,NA,NA,NA,NA,NA,The Cipher of Damnation - The First Fragment Recovered,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30936,Waist,Armor,Leather,Eva's Strap,114,0,Uncommon,https://tbc.wowhead.com/item=30936,NA,39.64,50.15,40.54,116.56,0,0,102.8,104.4,0,0,128.12,200.07,0,0,0,0,14.6,45.988,0,0,104.032,0,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,16,NULL,NULL,NULL,12,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,0,NA,NA,31.48,37.538,33.94,87.52,0,0,84.8,86.4,0,0,110.12,164.3676,0,0,0,0,13.4,27.9148,0,0,83.824,0
30942,Waist,Armor,Leather,Manimal's Cinch,114,0,Uncommon,https://tbc.wowhead.com/item=30942,NA,58.413,31.124,24.9,51.58,4.8,0,24.6,62.52,0,0,89.798,341.7368,0,0,0.456,1.608,43.152,23.9825,0,0,67.952,0,24,NULL,12,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,348,NA,NA,NA,NA,NA,Enraged Spirits of Air,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30950,Waist,Armor,Mail,Darkhunter's Cinch,111,0,Uncommon,https://tbc.wowhead.com/item=30950,NA,46.494,32.222,25.68,77.9,28.708,0.62,76.5,108.1,5,6.12,87.4,298.6941,6.636,5.3,4.159,7.135,36.96,22.9238,8,3.42,71.41,10.8,15,10,10,NULL,NULL,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,322,NA,NA,NA,NA,NA,Capture the Weapons,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31114,Waist,Armor,Mail,Uvuros Hide Cinch,114,0,Uncommon,https://tbc.wowhead.com/item=31114,NA,30.52,0,0,0,31.964,35.744,0,0,5.6,41.88,0,212.0254,27.343,48.71,36.87,49.526,56.6,4.172,9,39,17.38,11.76,16,12,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,330,NA,NA,NA,NA,NA,"Wanted: Uvuros, Scourge of Shadowmoon",0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31315,Waist,Armor,Plate,Goblin Girdle,108,0,Uncommon,https://tbc.wowhead.com/item=31315,NA,51.001,19,14.82,20.9,27.648,21.992,0,0,4.8,27.08,43.054,370.6487,21.393,33.89,24.078,33.526,59.206,16.5385,8,25.64,53.064,7.68,16,16,NULL,19,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,561,NA,NA,NA,NA,NA,Breaking Down Netherock,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31425,Waist,Armor,Cloth,Ogre Vanquisher's Belt,102,0,Uncommon,https://tbc.wowhead.com/item=31425,NA,13.254,0,0,0,37.966,23.327,0,0,1.8,35.64,0,64.8503,21.45,46.376,33.016,41.732,25.15,2.1456,13.78,38.28,14.742,17.16,10,NULL,NULL,NULL,6,NULL,NULL,18,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,71,NA,NA,NA,NA,NA,The Bladespire Ogres,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31440,Waist,Armor,Mail,Devolved Drake Girdle,105,0,Uncommon,https://tbc.wowhead.com/item=31440,NA,34.627,31.914,26.31,89.13,10.428,0,85.35,170.67,2,2.32,114.78,284.1223,0.576,0,1.064,1.36,25.15,24.8919,3,0.52,69.042,6,NULL,NULL,27,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,305,NA,NA,NA,NA,NA,"What Came First, the Drake or the Egg?",0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
