1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
24389,Ranged,Weapon,Gun,Legion Blunderbuss,88,61,Rare,https://tbc.wowhead.com/item=24389,NA,14.064,17.001,13.74,43.71,0,0,436.2,464.64,0,0,52.26,57.8436,0,0,0,0,4.14,12.5715,0,0,37.014,0,NULL,NULL,9,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,52.5,110,205,3,Blood Furnace,Broggok,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25639,Ranged,Weapon,Gun,Hemet's Elekk Gun,103,0,Rare,https://tbc.wowhead.com/item=25639,NA,11.124,21.948,18,44.64,0,0,486.6,487.8,0,0,48,46.7424,0,0,0,0,3.24,14.5248,0,0,41.868,0,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,59.2,103,193,2.5,Nagrand,The Ultimate Bloodsport,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25640,Ranged,Weapon,Wand,Nesingwary Safari Stick,103,0,Rare,https://tbc.wowhead.com/item=25640,NA,0,0,0,0,3.852,16.154,593.775,848.25,0,21.2,0,0,12.37,28.292,18.92,22.52,9.8,1.6688,6.36,22.28,9.304,7.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,113.1,142,265,1.8,NA,The Ultimate Bloodsport,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25806,Ranged,Weapon,Wand,Nethekurse's Rod of Torment,109,0,Rare,https://tbc.wowhead.com/item=25806,NA,0,0,0,0,22.01,13.415,635.775,908.25,3,20.8,0,0,15.997,28.07,16.2,20.3,8.7,1.3112,10.3,19.8,8.394,11.4,NULL,10,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,121.1,152,284,1.8,Hellfire Peninsula,Turning the Tide,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29212,Ranged,Weapon,Thrown,Balanced Stone Dirk,93,0,Uncommon,https://tbc.wowhead.com/item=29212,NA,28.176,8.181,6.39,18,2.4,0,248.4225,347.175,0,0,18,53.1948,0,0,0,0,11.88,5.4954,0,0,18,0,12,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,43.89,55,103,1.8,NA,Administering the Salve,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29378,Ranged,Weapon,Wand,Starheart Baton (Arcane),108,0,Uncommon,https://tbc.wowhead.com/item=29378,NA,0,0,0,0,0,23,537.4425,767.775,0,23,0,0,12.811,27.83,23,23,16.1,2.7416,0,23,10.672,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,102.37,136,253,1.9,NA,Dealer Jadyan,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29779,Ranged,Weapon,Wand,Rejuvenating Scepter,108,0,Uncommon,https://tbc.wowhead.com/item=29779,NA,0,0,0,0,39.462,0,536.235,766.05,32,1.16,0,0,0.288,0,0.44,0.54,0,0,32.5,0,0,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,102.14,100,186,1.4,NA,Ar'kelos the Guardian,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29915,Ranged,Weapon,Wand,Desolation Rod,81,0,Uncommon,https://tbc.wowhead.com/item=29915,NA,12,0,0,0,21.156,7.812,387.1875,553.125,3,10.64,0,17.5974,8.547,11.65,8.06,8.76,10.9,0.8344,3,8.14,4.022,2.88,6,6,NULL,NULL,4,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,73.75,82,154,1.6,NA,Bonechewer Blood,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29916,Ranged,Weapon,Crossbow,Ironstar Repeater,81,0,Uncommon,https://tbc.wowhead.com/item=29916,NA,26.448,9.516,7.74,25.14,1.8,0,356.7,375.66,0,0,30.84,60.9585,0,0,0,0,10.62,7.1598,0,0,20.676,0,9,NULL,6,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,44.32,97,98,2.2,NA,Bonechewer Blood,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30226,Ranged,Weapon,Bow,Alley's Recurve,108,0,Uncommon,https://tbc.wowhead.com/item=30226,NA,39.138,15.862,12.88,46.27,2,0,455.85,477.97,0,0,57.05,90.4782,0,0,0,0,12.64,18.8958,0,0,35.91,0,10,NULL,7,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,55.6,97,181,2.5,NA,Mark V is Alive!,0,NA,NA,34.378,6.58,9.03,29.33,2,0,445.35,467.47,0,0,46.55,69.6518,0,0,0,0,11.94,8.3531,0,0,24.122,0
30227,Ranged,Weapon,Thrown,Mark V's Throwing Star,108,0,Uncommon,https://tbc.wowhead.com/item=30227,NA,39.138,15.862,12.88,46.27,2,0,310.59,449.17,0,0,57.05,90.4782,0,0,0,0,12.64,18.8958,0,0,35.91,0,10,NULL,7,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,51.76,61,115,1.7,NA,Mark V is Alive!,0,NA,NA,34.378,6.58,9.03,29.33,2,0,300.09,438.67,0,0,46.55,69.6518,0,0,0,0,11.94,8.3531,0,0,24.122,0
30252,Ranged,Weapon,Wand,Unearthed Enkaat Wand,108,0,Uncommon,https://tbc.wowhead.com/item=30252,NA,20,0,0,0,30.343,9.204,535.815,765.45,4.2,13.04,0,29.329,10.469,13.39,9.47,10.31,15.3,0.9536,3.5,9.33,4.734,3.36,10,7,NULL,NULL,7,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,102.06,121,226,1.7,NA,Mark V is Alive!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30397,Ranged,Weapon,Crossbow,Spymaster's Crossbow,108,0,Uncommon,https://tbc.wowhead.com/item=30397,NA,12.176,15.647,12.58,39.33,9.4,0.31,453.625,475.745,1.5,1.9,45.98,50.3228,3.03,2.65,0.55,1.1,4.04,11.4061,2.5,0.95,34.597,2.4,NULL,5,7,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,55.37,104,195,2.7,NA,Information Gathering,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30523,Ranged,Weapon,Wand,Hotshot Cattle Prod,111,0,Uncommon,https://tbc.wowhead.com/item=30523,NA,20,0,0,0,11.4,14.31,554.3475,791.925,1.5,15.9,0,29.329,10.828,19.59,14.55,15.1,19.3,1.6688,2.5,14.95,6.971,2.4,10,5,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,105.59,125,234,1.7,NA,When the Cows Come Home,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30568,Ranged,Weapon,Thrown,The Sharp Cookie,108,0,Uncommon,https://tbc.wowhead.com/item=30568,NA,9.734,19.199,15.71,39.2,0,0,311.235,429.55,0,0,42,40.952,0,0,0,0,2.82,12.7146,0,0,36.89,0,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,52.14,51,95,1.4,NA,Coreiel,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30599,Ranged,Weapon,Thrown,Avenging Blades,108,0,Uncommon,https://tbc.wowhead.com/item=30599,NA,9.734,19.199,15.71,39.2,0,0,311.235,429.55,0,0,42,40.952,0,0,0,0,2.82,12.7146,0,0,36.89,0,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,52.14,51,95,1.4,NA,Aldraan,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31416,Ranged,Weapon,Bow,Scorch Wood Bow,108,0,Uncommon,https://tbc.wowhead.com/item=31416,NA,12.176,15.647,12.58,39.33,9.4,0.31,454.225,476.345,1.5,1.9,45.98,50.3228,3.03,2.65,0.55,1.1,4.04,11.4061,2.5,0.95,34.597,2.4,NULL,5,7,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,55.45,85,159,2.2,NA,From the Ashes,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31424,Ranged,Weapon,Wand,Arcane Wand of Sylvanaar,102,0,Uncommon,https://tbc.wowhead.com/item=31424,NA,0,0,0,0,9.4,15.31,500.3775,714.825,1.5,16.9,0,0,11.385,20.8,15.55,16.1,11,1.788,2.5,15.95,7.435,2.4,NULL,5,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,95.31,106,199,1.6,NA,The Den Mother,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31474,Ranged,Weapon,Wand,Wand of the Ancestors,105,0,Uncommon,https://tbc.wowhead.com/item=31474,NA,0,0,0,0,9.4,15.31,518.4375,740.625,1.5,16.9,0,0,11.385,20.8,15.55,16.1,11,1.788,2.5,15.95,7.435,2.4,NULL,5,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,98.75,110,206,1.6,NA,The Thunderspike,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31724,Ranged,Weapon,Wand,Arakkoa Divining Rod,99,0,Uncommon,https://tbc.wowhead.com/item=31724,NA,0,0,0,0,7.52,15.248,480.69,686.7,1.2,16.52,0,0,10.779,20.27,15.44,15.88,10.9,1.788,2,15.76,7.34,1.92,NULL,4,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,91.56,102,191,1.6,NA,A Personal Favor,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31761,Ranged,Weapon,Wand,Talonbranch Wand,96,0,Uncommon,https://tbc.wowhead.com/item=31761,NA,0,0,0,0,7.52,15.248,458.5875,655.125,1.2,16.52,0,0,10.779,20.27,15.44,15.88,10.9,1.788,2,15.76,7.34,1.92,NULL,4,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,87.35,104,193,1.7,NA,Veil Rhaze: Unliving Evil,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31762,Ranged,Weapon,Bow,Feather-Wrapped Bow,96,0,Uncommon,https://tbc.wowhead.com/item=31762,NA,9.808,14.525,11.55,34.76,0,0,403.65,416.29,0,0,38.56,41.0416,0,0,0,0,2.76,10.2686,0,0,31.784,0,NULL,NULL,4,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,0,49.26,93,173,2.7,NA,Veil Rhaze: Unliving Evil,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32872,Ranged,Weapon,Wand,Illidari Rod of Discipline,114,0,Uncommon,https://tbc.wowhead.com/item=32872,NA,42,8,7.9,19.36,19.476,22,588.8225,831.505,18,22,25.12,61.5914,12.254,26.62,22,22,25.3,6.8296,18,18,17.032,14,9,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,Blue,NA,NA,0,109.29,107,199,1.4,NA,Subdue the Subduer,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25808,Ranged,Weapon,Wand,Rod of Dire Shadows,109,0,Rare,https://tbc.wowhead.com/item=25808,NA,0,0,0,0,22.01,13.415,635.775,908.25,3,20.8,0,0,15.997,28.07,16.2,20.3,8.7,1.3112,10.3,19.8,8.394,11.4,NULL,10,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,121.1,152,284,1.8,Hellfire Peninsula,The Will of the Warchief,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25939,Ranged,Weapon,Wand,Voidfire Wand,97,64,Rare,https://tbc.wowhead.com/item=25939,NA,18,0,0,0,18.72,16.9424,545.475,779.25,2.7,22.82,0,26.3961,13.289,28.58,22.14,23.76,16.7,1.3112,4.5,16.21,12.63,4.32,9,9,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,103.9,138,257,1.9,Mana-Tombs,Pandemonius,1,NA,NA,18,0,0,0,18.72,11.558,545.475,779.25,2.7,14.42,0,26.3961,11.581,18.08,11.99,12.98,16.7,1.3112,4.5,12.71,5.959,4.32
25953,Ranged,Weapon,Bow,Ethereal Warp-Bow,97,64,Rare,https://tbc.wowhead.com/item=25953,NA,32.482,12.88,11.06,24.08,2.6,0,439.45,440.85,0,0,28,64.6605,0,0,0,0,13.8,8.3972,0,0,20.846,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NULL,55.7,120,181,2.7,Mana-Tombs,Nexus-Prince Shaffar,1,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
