1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
21387,Helm,Armor,Plate,Avenger's Crown,81,60,Epic,https://tbc.wowhead.com/item=21387,Paladin,101.422,41.004,33.62,72.36,59.82,25.684,46.3,85.62,10.2,35.44,111,603.7546,29.179,39.49,27.714,39.154,86.48,32.9052,11,29.38,95.572,10.56,22,22,12,20,12,NULL,NULL,23,NULL,14,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,844,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21615,Helm,Armor,Cloth,Don Rigoberto's Lost Hat,81,60,Epic,https://tbc.wowhead.com/item=21615,NA,39.762,0,0,0,132.949,1.488,0,0,76.7,15.5,0,109.8264,16.128,12.72,10.012,16.394,24.3,0,84.25,8.39,2.28,92.02,18,24,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,NA,11,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,114,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22418,Helm,Armor,Plate,Dreadnaught Helmet,88,60,Epic,https://tbc.wowhead.com/item=22418,Warrior,151.155,21,16.38,23.1,9,0,0,0,0,0,47.586,665.2382,0,0,0.855,3.015,102.254,15.5127,0,0,46.2,0,45,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,12,NULL,21,NULL,NULL,NA,NA,NA,913,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22428,Helm,Armor,Plate,Redemption Headpiece,88,60,Epic,https://tbc.wowhead.com/item=22428,Paladin,86.129,0,0,0,143.68,4.125,0,0,75.8,22.92,0,538.8951,22.242,27.024,18.744,27.652,73.45,0,90.42,19.5,5.746,97.72,28,26,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,14,NULL,NULL,NULL,NULL,NA,8,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,913,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22438,Helm,Armor,Mail,Cryptstalker Headpiece,88,60,Epic,https://tbc.wowhead.com/item=22438,Hunter,118.997,58.157,48.5,134.15,32.157,0.744,126.45,195.61,5.1,6.3,161.94,516.6749,7.704,6.36,4.74,8.754,66.75,41.2431,8.25,3.87,113.198,10.26,30,12,21,NULL,NULL,40,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NA,3,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,513,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22466,Helm,Armor,Mail,Earthshatter Headpiece,88,60,Epic,https://tbc.wowhead.com/item=22466,Shaman,68.929,0,0,0,139.896,1.86,0,0,81,16.04,0,332.9093,19.332,15.9,11.052,18.772,52.05,0,89,9.74,2.85,94.4,26,30,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,NULL,NULL,NULL,NULL,NA,8,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,513,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22478,Helm,Armor,Leather,Bonescythe Helmet,88,60,Epic,https://tbc.wowhead.com/item=22478,Rogue,130.883,70.87,59.06,157.86,5.8,0,119.9,217.5,0,0,221.088,439.0422,0,0,0.551,1.943,52.482,62.633,0,0,141.512,0,29,NULL,30,18,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,10,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,235,NA,NA,NA,NA,Classic,NA,0,NA,NA,124.083,57.61,53.56,133.66,5.8,0,104.9,202.5,0,0,206.088,409.2902,0,0,0.551,1.943,51.482,47.572,0,0,124.672,0
22490,Helm,Armor,Leather,Dreamwalker Headpiece,88,60,Epic,https://tbc.wowhead.com/item=22490,Druid,57.755,0,0,0,154.708,4.122,0,0,81.3,18.58,0,190.893,23.846,16.43,9.186,16.462,37.35,0,81.5,8.99,3.965,80.88,25,31,NULL,NULL,20,NULL,NULL,NULL,66,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,235,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22498,Helm,Armor,Cloth,Frostfire Circlet,88,60,Epic,https://tbc.wowhead.com/item=22498,Mage,48.059,0,0,0,39.544,42.5796,0,0,6.9,53.34,0,126.0607,35.385,66.54,50.611,66.135,52.75,4.172,11.5,44.39,26.049,11.04,22,23,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,8,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,123,NA,NA,NA,NA,Classic,NA,0,NA,NA,48.059,0,0,0,39.544,36.426,0,0,6.9,43.74,0,126.0607,33.433,54.54,39.011,53.815,52.75,4.172,11.5,41.67,18.425,11.04
22506,Helm,Armor,Cloth,Plagueheart Circlet,88,60,Epic,https://tbc.wowhead.com/item=22506,Warlock,60.059,0,0,0,70.792,39.576,0,0,7.5,59.3,0,143.6581,44.199,79.668,55.407,74.115,56.95,3.9336,27.34,62.09,24.239,30.48,28,25,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,28,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,123,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22514,Helm,Armor,Cloth,Circlet of Faith,88,60,Epic,https://tbc.wowhead.com/item=22514,Priest,48.059,0,0,0,166.025,3.784,0,0,90.7,18.74,0,126.0607,19.618,11.66,7.93,13.668,28.15,0,89.75,7.03,3.212,93.06,22,22,NULL,NULL,22,NULL,NULL,NULL,75,NULL,NULL,NULL,NULL,NULL,NULL,NA,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,123,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23019,Helm,Armor,Plate,Icebane Helmet,83,60,Epic,https://tbc.wowhead.com/item=23019,NA,83.568,12,9.36,13.2,4.8,0,0,0,0,0,27.192,529.8408,0,0,0.456,1.608,65.088,8.8644,0,0,26.4,0,24,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,864,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23020,Helm,Armor,Leather,Polar Helmet,83,60,Epic,https://tbc.wowhead.com/item=23020,NA,72.384,12.186,10.44,39.42,4.8,0,36.9,93.78,0,0,56.52,250.144,0,0,0.456,1.608,38.2,10.4886,0,0,26.028,0,24,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,224,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23032,Helm,Armor,Cloth,Glacial Headdress,83,60,Epic,https://tbc.wowhead.com/item=23032,NA,43.861,0,0,0,36.088,19.302,0,0,6.3,25.98,0,117.1931,22.752,32.91,22.805,32.633,38.55,2.1456,10.5,24.09,10.347,10.08,20,21,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,117,NA,NA,NA,NA,Classic,NA,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29773,Helm,Armor,Mail,Battle-Mage's Helmet,111,0,Uncommon,https://tbc.wowhead.com/item=29773,NA,65.345,0,0,0,57.568,35.783,0,0,5.4,52.44,0,305.962,37.524,70.436,49.375,65.507,68.55,3.576,22.78,55.5,21.714,25.8,25,18,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,26,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,465,NA,NA,NA,NA,NA,The Sigil of Krasus,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29791,Helm,Armor,Plate,Reinforced Heaume,111,0,Uncommon,https://tbc.wowhead.com/item=29791,NA,142.861,28.509,23.12,55.93,7.8,0,34.85,88.57,0,0,91.902,652.2102,0,0,0.741,2.613,92.958,22.4638,0,0,61.982,0,39,NULL,17,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,27,NULL,NULL,NA,NA,NA,831,NA,NA,NA,NA,NA,Master Smith Rhonsus,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29927,Helm,Armor,Cloth,Shadowbrim Travel Hat,81,0,Uncommon,https://tbc.wowhead.com/item=29927,NA,40.739,0,0,0,54.636,25.498,0,0,9.3,34.3,0,97.25,27.361,37.9,26.814,37.522,39.25,2.7416,9.5,28.51,13.089,9.12,19,19,NULL,NULL,12,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,83,NA,NA,NA,NA,NA,Disrupt Their Reinforcements,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29931,Helm,Armor,Leather,Phantasmal Headdress,81,0,Uncommon,https://tbc.wowhead.com/item=29931,NA,43.28,0,0,0,54.636,25.498,0,0,9.3,34.3,0,135.7731,27.361,37.9,26.814,37.522,43.1,2.7416,9.5,28.51,13.089,9.12,19,19,NULL,NULL,12,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,160,NA,NA,NA,NA,NA,"Waste Not, Want Not",0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29934,Helm,Armor,Mail,Helm of Affinity,81,0,Uncommon,https://tbc.wowhead.com/item=29934,NA,49.451,0,0,0,45.867,24.178,0,0,8.2,33.12,0,229.3292,25.045,37.9,28.144,39.222,52.45,2.7416,13.25,29.16,12.477,16.62,19,19,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,347,NA,NA,NA,NA,NA,Laying Waste to the Unwanted,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29937,Helm,Armor,Plate,Helm of Infinite Visions,81,0,Uncommon,https://tbc.wowhead.com/item=29937,NA,65.972,13,10.14,14.3,45.867,17.178,0,0,8.2,26.12,29.458,393.3679,21.146,29.43,21.718,30.948,61.312,11.5103,13.25,22.16,37.829,16.62,19,19,NULL,13,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,5,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,616,NA,NA,NA,NA,NA,Mission: Gateways Murketh and Shaadraz,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29940,Helm,Armor,Leather,Veteran's Skullcap,81,0,Uncommon,https://tbc.wowhead.com/item=29940,NA,92.032,30.134,24.51,79.61,6,0,76.95,136.99,0,0,97.66,277.4826,0,0,0.57,2.01,42.98,22.6727,0,0,65.474,0,30,NULL,19,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,160,NA,NA,NA,NA,NA,Mission: The Abyssal Shelf,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29943,Helm,Armor,Mail,Legionnaire's Studded Helm,81,0,Uncommon,https://tbc.wowhead.com/item=29943,NA,98.203,30.134,24.51,79.61,6,0,76.95,136.99,0,0,97.66,371.0387,0,0,0.57,2.01,52.33,22.6727,0,0,65.474,0,30,NULL,19,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,347,NA,NA,NA,NA,NA,"Waste Not, Want Not",0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29946,Helm,Armor,Plate,Invader's Greathelm,81,0,Uncommon,https://tbc.wowhead.com/item=29946,NA,109.436,31.863,25.84,62.51,6,0,38.95,98.99,0,0,102.714,510.6734,0,0,0.57,2.01,63.956,25.1066,0,0,69.274,0,30,NULL,19,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,616,NA,NA,NA,NA,NA,Disrupt Their Reinforcements,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29969,Helm,Armor,Plate,Sparky's Discarded Helmet,108,0,Uncommon,https://tbc.wowhead.com/item=29969,NA,106.746,54.76,44.74,80.06,5,0,43.4,46.2,0,0,121.714,597.3451,0,0,0.475,1.675,67.896,38.2167,0,0,105.492,0,25,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,810,NA,NA,NA,NA,NA,Dr. Boom!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29979,Helm,Armor,Leather,Netherstorm Eyepatch,114,0,Uncommon,https://tbc.wowhead.com/item=29979,NA,85.162,49.668,39.87,123.99,3.2,0,121.05,187.41,0,0,143.94,322.318,0,0,0.304,1.072,42.08,36.0501,0,0,108.366,0,16,NULL,21,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,10,NULL,NULL,NULL,NULL,NA,NA,NA,214,NA,NA,NA,NA,NA,Sabotage the Warp-Gate!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30269,Helm,Armor,Leather,Warp-Raider's Eyepatch,108,0,Uncommon,https://tbc.wowhead.com/item=30269,NA,117.397,51.448,41.67,116.36,4.2,0,71.7,147.54,0,0,177.16,370.582,0,0,0.399,1.407,46.75,55.0438,0,0,114.964,0,21,NULL,24,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NA,NULL,NA,14,NULL,NULL,NULL,NULL,NA,NA,NA,203,NA,NA,NA,NA,NA,"It's a Fel Reaver, But with Heart",0,NA,NA,107.197,31.558,33.42,80.06,4.2,0,49.2,125.04,0,0,154.66,325.954,0,0,0.399,1.407,45.25,32.4523,0,0,89.704,0
30271,Helm,Armor,Cloth,Midrealm Hat,111,0,Uncommon,https://tbc.wowhead.com/item=30271,NA,71.663,0,0,0,74.65,30.406,0,0,12.3,41.86,0,155.2519,33.531,44.86,31.895,45.163,57.35,3.2184,11.5,33.67,15.631,11.04,34,23,NULL,NULL,18,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,111,NA,NA,NA,NA,NA,Rightful Repossession,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30294,Helm,Armor,Cloth,Red Pointy Hat,108,0,Uncommon,https://tbc.wowhead.com/item=30294,NA,3.564,0,0,0,59.343,45.952,0,0,10.8,56.08,0,54.0324,40.472,63.16,45.375,60.843,37.6,5.1256,10.5,49.09,22.712,10.08,NULL,21,NULL,NULL,15,NULL,NULL,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,108,NA,NA,NA,NA,NA,Wanted: Annihilator Servo!,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30329,Helm,Armor,Mail,Flesh Handler's Headpiece,114,0,Uncommon,https://tbc.wowhead.com/item=30329,NA,75.805,23.634,18.46,52,65.384,1.612,52,52,11.8,14.52,52,361.0327,16.908,13.78,9.89,16.73,51.17,15.8756,19,8.58,54.47,24.48,24,26,NULL,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,8,NA,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,477,NA,NA,NA,NA,NA,Arconus the Insatiable,0,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
